created_at,cutoff_date,iterations,early_stopping_rounds,depth,learning_rate,l2_leaf_reg,random_strength,accuracy,precision,recall,f1,roc_auc,brier
2025-11-13T16:31:50.295608+00:00,2025-05-25,2000,100,5,0.03,5.0,1.0,0.6403508771929824,0.65625,0.6885245901639344,0.672,0.7196102690999072,0.2127779718699488
2025-11-13T16:31:54.970824+00:00,2025-05-25,2000,100,5,0.03,8.0,1.0,0.6754385964912281,0.6764705882352942,0.7540983606557377,0.7131782945736435,0.7301268171976492,0.2124102675117279
2025-11-13T16:32:04.387468+00:00,2025-05-25,2000,100,5,0.04,3.0,1.0,0.6491228070175439,0.6567164179104478,0.7213114754098361,0.6875,0.7375502629137024,0.2085142517869071
2025-11-13T16:32:10.264829+00:00,2025-05-25,2000,100,5,0.04,5.0,1.0,0.6578947368421053,0.6617647058823529,0.7377049180327869,0.6976744186046512,0.723012681719765,0.212249008209816
2025-11-13T16:32:15.157877+00:00,2025-05-25,2000,100,5,0.04,8.0,1.0,0.6842105263157895,0.676056338028169,0.7868852459016393,0.7272727272727273,0.7350757810083514,0.2108415776721478
2025-11-13T16:32:19.131063+00:00,2025-05-25,2000,100,5,0.05,3.0,1.0,0.6666666666666666,0.6575342465753424,0.7868852459016393,0.7164179104477612,0.7347664707701824,0.209709689213208
2025-11-13T16:32:23.038926+00:00,2025-05-25,2000,100,5,0.05,5.0,1.0,0.6754385964912281,0.6764705882352942,0.7540983606557377,0.7131782945736435,0.7295081967213115,0.2118518429595087
2025-11-13T16:32:26.758971+00:00,2025-05-25,2000,100,5,0.05,8.0,1.0,0.6842105263157895,0.676056338028169,0.7868852459016393,0.7272727272727273,0.7295081967213115,0.2124491474460563
2025-11-13T16:32:38.301295+00:00,2025-05-25,2000,100,8,0.03,3.0,1.0,0.6140350877192983,0.639344262295082,0.639344262295082,0.639344262295082,0.6982678626662543,0.2164681646440071
2025-11-13T16:32:47.116428+00:00,2025-05-25,2000,100,8,0.03,5.0,1.0,0.6052631578947368,0.6333333333333333,0.6229508196721312,0.628099173553719,0.6973399319517476,0.2188349471637204
2025-11-13T16:32:55.108347+00:00,2025-05-25,2000,100,8,0.03,8.0,1.0,0.6228070175438597,0.6551724137931034,0.6229508196721312,0.6386554621848739,0.7063099288586453,0.2178824620510556
2025-11-13T16:33:09.940502+00:00,2025-05-25,2000,100,8,0.04,3.0,1.0,0.6666666666666666,0.6666666666666666,0.7540983606557377,0.7076923076923077,0.7131147540983607,0.2141067089303282
2025-11-13T16:33:15.095941+00:00,2025-05-25,2000,100,8,0.04,5.0,1.0,0.6578947368421053,0.6774193548387096,0.6885245901639344,0.6829268292682927,0.7060006186204763,0.2179019207968812
2025-11-13T16:33:20.487988+00:00,2025-05-25,2000,100,8,0.04,8.0,1.0,0.6140350877192983,0.6440677966101694,0.6229508196721312,0.6333333333333333,0.7140426848128674,0.2171796018213324
2025-11-13T16:33:25.572325+00:00,2025-05-25,2000,100,8,0.05,3.0,1.0,0.6491228070175439,0.6842105263157895,0.639344262295082,0.6610169491525424,0.7186823383854005,0.2158572201171055
2025-11-13T16:33:30.554797+00:00,2025-05-25,2000,100,8,0.05,5.0,1.0,0.6140350877192983,0.6440677966101694,0.6229508196721312,0.6333333333333333,0.7162078564800495,0.2191164132516999
2025-11-13T16:33:35.010943+00:00,2025-05-25,2000,100,8,0.05,8.0,1.0,0.6666666666666666,0.6825396825396826,0.7049180327868853,0.6935483870967742,0.720228889576245,0.2183795335426259
2025-11-13T16:33:43.422401+00:00,2025-05-25,2000,100,11,0.03,3.0,1.0,0.631578947368421,0.6507936507936508,0.6721311475409836,0.6612903225806451,0.6818744200433033,0.2245478178458595
2025-11-13T16:33:52.074835+00:00,2025-05-25,2000,100,11,0.03,5.0,1.0,0.631578947368421,0.6666666666666666,0.6229508196721312,0.6440677966101694,0.6880606248066811,0.2227140792034309
2025-11-13T16:34:00.953985+00:00,2025-05-25,2000,100,11,0.03,8.0,1.0,0.6491228070175439,0.6779661016949152,0.6557377049180327,0.6666666666666666,0.6772347664707701,0.2217784155514983
2025-11-13T16:34:08.750084+00:00,2025-05-25,2000,100,11,0.04,3.0,1.0,0.6228070175438597,0.640625,0.6721311475409836,0.656,0.6753789050417569,0.2247720801775768
2025-11-13T16:34:26.491154+00:00,2025-05-25,2000,100,11,0.04,5.0,1.0,0.5877192982456141,0.6206896551724138,0.5901639344262295,0.6050420168067226,0.6868233838540057,0.2230757993288276
2025-11-13T16:34:34.742542+00:00,2025-05-25,2000,100,11,0.04,8.0,1.0,0.6403508771929824,0.6666666666666666,0.6557377049180327,0.6611570247933884,0.712186823383854,0.2190607496129369
2025-11-13T16:34:42.336212+00:00,2025-05-25,2000,100,11,0.05,3.0,1.0,0.6228070175438597,0.640625,0.6721311475409836,0.656,0.6877513145685122,0.2221748714111772
2025-11-13T16:34:49.971061+00:00,2025-05-25,2000,100,11,0.05,5.0,1.0,0.631578947368421,0.6507936507936508,0.6721311475409836,0.6612903225806451,0.6753789050417569,0.2258614311274324
2025-11-13T16:35:01.687800+00:00,2025-05-25,2000,100,11,0.05,8.0,1.0,0.6052631578947368,0.625,0.6557377049180327,0.64,0.677853386947108,0.2217922424432376
2025-11-13T16:35:19.460408+00:00,2025-05-25,2000,100,13,0.03,3.0,1.0,0.5877192982456141,0.6060606060606061,0.6557377049180327,0.6299212598425197,0.6314568512217754,0.2318427297919187
2025-11-13T16:35:42.604644+00:00,2025-05-25,2000,100,13,0.03,5.0,1.0,0.6140350877192983,0.6307692307692307,0.6721311475409836,0.6507936507936508,0.6729044231364059,0.2244051667271465
2025-11-13T16:36:03.070271+00:00,2025-05-25,2000,100,13,0.03,8.0,1.0,0.6228070175438597,0.640625,0.6721311475409836,0.656,0.7066192390968141,0.2183855517242628
2025-11-13T16:36:19.807466+00:00,2025-05-25,2000,100,13,0.04,3.0,1.0,0.6140350877192983,0.6307692307692307,0.6721311475409836,0.6507936507936508,0.6741416640890814,0.2260834287675047
2025-11-13T16:36:34.875094+00:00,2025-05-25,2000,100,13,0.04,5.0,1.0,0.6403508771929824,0.6515151515151515,0.7049180327868853,0.6771653543307087,0.6831116609959791,0.2250893163482037
2025-11-13T16:36:51.257205+00:00,2025-05-25,2000,100,13,0.04,8.0,1.0,0.631578947368421,0.6461538461538462,0.6885245901639344,0.6666666666666666,0.68836993504485,0.2234784547814096
2025-11-13T16:37:08.842550+00:00,2025-05-25,2000,100,13,0.05,3.0,1.0,0.6666666666666666,0.6666666666666666,0.7540983606557377,0.7076923076923077,0.6821837302814724,0.2251839089952298
2025-11-13T16:37:24.319283+00:00,2025-05-25,2000,100,13,0.05,5.0,1.0,0.6052631578947368,0.6142857142857143,0.7049180327868853,0.6564885496183206,0.6880606248066811,0.2238210146765513
2025-11-13T16:37:41.810538+00:00,2025-05-25,2000,100,13,0.05,8.0,1.0,0.631578947368421,0.6507936507936508,0.6721311475409836,0.6612903225806451,0.6673368388493658,0.2237202853420571
2025-11-13T16:37:48.474751+00:00,2025-05-25,2000,200,5,0.03,3.0,1.0,0.6754385964912281,0.6764705882352942,0.7540983606557377,0.7131782945736435,0.7304361274358181,0.2124023653453005
2025-11-13T16:38:03.600882+00:00,2025-05-25,2000,200,5,0.03,5.0,1.0,0.6052631578947368,0.6333333333333333,0.6229508196721312,0.628099173553719,0.7189916486235695,0.2130593233548703
2025-11-13T16:38:10.683186+00:00,2025-05-25,2000,200,5,0.03,8.0,1.0,0.6754385964912281,0.6764705882352942,0.7540983606557377,0.7131782945736435,0.7301268171976492,0.2124102675117279
2025-11-13T16:38:22.505381+00:00,2025-05-25,2000,200,5,0.04,3.0,1.0,0.6491228070175439,0.6567164179104478,0.7213114754098361,0.6875,0.7375502629137024,0.2085142517869071
2025-11-13T16:38:31.034982+00:00,2025-05-25,2000,200,5,0.04,5.0,1.0,0.6578947368421053,0.6617647058823529,0.7377049180327869,0.6976744186046512,0.723012681719765,0.212249008209816
2025-11-13T16:38:38.300611+00:00,2025-05-25,2000,200,5,0.04,8.0,1.0,0.6842105263157895,0.676056338028169,0.7868852459016393,0.7272727272727273,0.7350757810083514,0.2108415776721478
2025-11-13T16:38:44.589746+00:00,2025-05-25,2000,200,5,0.05,3.0,1.0,0.6666666666666666,0.6575342465753424,0.7868852459016393,0.7164179104477612,0.7347664707701824,0.209709689213208
2025-11-13T16:38:50.815849+00:00,2025-05-25,2000,200,5,0.05,5.0,1.0,0.6754385964912281,0.6764705882352942,0.7540983606557377,0.7131782945736435,0.7295081967213115,0.2118518429595087
2025-11-13T16:38:56.608177+00:00,2025-05-25,2000,200,5,0.05,8.0,1.0,0.6842105263157895,0.676056338028169,0.7868852459016393,0.7272727272727273,0.7295081967213115,0.2124491474460563
2025-11-13T16:39:11.915692+00:00,2025-05-25,2000,200,8,0.03,3.0,1.0,0.6140350877192983,0.639344262295082,0.639344262295082,0.639344262295082,0.6982678626662543,0.2164681646440071
2025-11-13T16:39:24.641718+00:00,2025-05-25,2000,200,8,0.03,5.0,1.0,0.6052631578947368,0.6333333333333333,0.6229508196721312,0.628099173553719,0.6973399319517476,0.2188349471637204
2025-11-13T16:39:36.468458+00:00,2025-05-25,2000,200,8,0.03,8.0,1.0,0.6228070175438597,0.6551724137931034,0.6229508196721312,0.6386554621848739,0.7063099288586453,0.2178824620510556
2025-11-13T16:39:55.471210+00:00,2025-05-25,2000,200,8,0.04,3.0,1.0,0.6666666666666666,0.6666666666666666,0.7540983606557377,0.7076923076923077,0.7131147540983607,0.2141067089303282
2025-11-13T16:40:04.393481+00:00,2025-05-25,2000,200,8,0.04,5.0,1.0,0.6578947368421053,0.6774193548387096,0.6885245901639344,0.6829268292682927,0.7060006186204763,0.2179019207968812
2025-11-13T16:40:13.652019+00:00,2025-05-25,2000,200,8,0.04,8.0,1.0,0.6140350877192983,0.6440677966101694,0.6229508196721312,0.6333333333333333,0.7140426848128674,0.2171796018213324
2025-11-13T16:40:22.445391+00:00,2025-05-25,2000,200,8,0.05,3.0,1.0,0.6491228070175439,0.6842105263157895,0.639344262295082,0.6610169491525424,0.7186823383854005,0.2158572201171055
2025-11-13T16:40:31.088112+00:00,2025-05-25,2000,200,8,0.05,5.0,1.0,0.6140350877192983,0.6440677966101694,0.6229508196721312,0.6333333333333333,0.7162078564800495,0.2191164132516999
2025-11-13T16:40:45.455477+00:00,2025-05-25,2000,200,8,0.05,8.0,1.0,0.5877192982456141,0.609375,0.639344262295082,0.624,0.6948654500463964,0.2197127549619382
2025-11-13T16:41:00.639781+00:00,2025-05-25,2000,200,11,0.03,3.0,1.0,0.631578947368421,0.6507936507936508,0.6721311475409836,0.6612903225806451,0.6818744200433033,0.2245478178458595
2025-11-13T16:41:15.094956+00:00,2025-05-25,2000,200,11,0.03,5.0,1.0,0.631578947368421,0.6666666666666666,0.6229508196721312,0.6440677966101694,0.6880606248066811,0.2227140792034309
2025-11-13T16:41:30.300523+00:00,2025-05-25,2000,200,11,0.03,8.0,1.0,0.6491228070175439,0.6779661016949152,0.6557377049180327,0.6666666666666666,0.6772347664707701,0.2217784155514983
2025-11-13T16:41:44.543760+00:00,2025-05-25,2000,200,11,0.04,3.0,1.0,0.6228070175438597,0.640625,0.6721311475409836,0.656,0.6753789050417569,0.2247720801775768
2025-11-13T16:42:08.796938+00:00,2025-05-25,2000,200,11,0.04,5.0,1.0,0.5877192982456141,0.6206896551724138,0.5901639344262295,0.6050420168067226,0.6868233838540057,0.2230757993288276
2025-11-13T16:42:23.173055+00:00,2025-05-25,2000,200,11,0.04,8.0,1.0,0.6403508771929824,0.6666666666666666,0.6557377049180327,0.6611570247933884,0.712186823383854,0.2190607496129369
2025-11-13T16:42:37.592457+00:00,2025-05-25,2000,200,11,0.05,3.0,1.0,0.6228070175438597,0.640625,0.6721311475409836,0.656,0.6877513145685122,0.2221748714111772
2025-11-13T16:42:51.566247+00:00,2025-05-25,2000,200,11,0.05,5.0,1.0,0.631578947368421,0.6507936507936508,0.6721311475409836,0.6612903225806451,0.6753789050417569,0.2258614311274324
2025-11-13T16:43:09.676046+00:00,2025-05-25,2000,200,11,0.05,8.0,1.0,0.6052631578947368,0.625,0.6557377049180327,0.64,0.677853386947108,0.2217922424432376
2025-11-13T16:43:40.206865+00:00,2025-05-25,2000,200,13,0.03,3.0,1.0,0.5877192982456141,0.6060606060606061,0.6557377049180327,0.6299212598425197,0.6314568512217754,0.2318427297919187
2025-11-13T16:44:17.792350+00:00,2025-05-25,2000,200,13,0.03,5.0,1.0,0.6140350877192983,0.6307692307692307,0.6721311475409836,0.6507936507936508,0.6729044231364059,0.2244051667271465
2025-11-13T16:44:51.514563+00:00,2025-05-25,2000,200,13,0.03,8.0,1.0,0.6228070175438597,0.640625,0.6721311475409836,0.656,0.7066192390968141,0.2183855517242628
2025-11-13T16:45:22.037340+00:00,2025-05-25,2000,200,13,0.04,3.0,1.0,0.6140350877192983,0.6307692307692307,0.6721311475409836,0.6507936507936508,0.6741416640890814,0.2260834287675047
2025-11-13T16:45:50.382904+00:00,2025-05-25,2000,200,13,0.04,5.0,1.0,0.6403508771929824,0.6515151515151515,0.7049180327868853,0.6771653543307087,0.6831116609959791,0.2250893163482037
2025-11-13T16:46:20.118375+00:00,2025-05-25,2000,200,13,0.04,8.0,1.0,0.631578947368421,0.6461538461538462,0.6885245901639344,0.6666666666666666,0.68836993504485,0.2234784547814096
2025-11-13T16:46:52.409393+00:00,2025-05-25,2000,200,13,0.05,3.0,1.0,0.6666666666666666,0.6666666666666666,0.7540983606557377,0.7076923076923077,0.6821837302814724,0.2251839089952298
2025-11-13T16:47:21.814831+00:00,2025-05-25,2000,200,13,0.05,5.0,1.0,0.6052631578947368,0.6142857142857143,0.7049180327868853,0.6564885496183206,0.6880606248066811,0.2238210146765513
2025-11-13T16:47:52.905044+00:00,2025-05-25,2000,200,13,0.05,8.0,1.0,0.631578947368421,0.6507936507936508,0.6721311475409836,0.6612903225806451,0.6673368388493658,0.2237202853420571
2025-11-13T16:48:08.180151+00:00,2025-05-25,2000,300,5,0.03,3.0,1.0,0.6228070175438597,0.6551724137931034,0.6229508196721312,0.6386554621848739,0.7239406124342715,0.2132747208119186
2025-11-13T16:48:26.112433+00:00,2025-05-25,2000,300,5,0.03,5.0,1.0,0.6052631578947368,0.6333333333333333,0.6229508196721312,0.628099173553719,0.7189916486235695,0.2130593233548703
2025-11-13T16:48:35.755657+00:00,2025-05-25,2000,300,5,0.03,8.0,1.0,0.6754385964912281,0.6764705882352942,0.7540983606557377,0.7131782945736435,0.7301268171976492,0.2124102675117279
2025-11-13T16:48:50.107808+00:00,2025-05-25,2000,300,5,0.04,3.0,1.0,0.6491228070175439,0.6567164179104478,0.7213114754098361,0.6875,0.7375502629137024,0.2085142517869071
2025-11-13T16:49:00.762571+00:00,2025-05-25,2000,300,5,0.04,5.0,1.0,0.6578947368421053,0.6617647058823529,0.7377049180327869,0.6976744186046512,0.723012681719765,0.212249008209816
2025-11-13T16:49:10.432339+00:00,2025-05-25,2000,300,5,0.04,8.0,1.0,0.6842105263157895,0.676056338028169,0.7868852459016393,0.7272727272727273,0.7350757810083514,0.2108415776721478
2025-11-13T16:49:19.106127+00:00,2025-05-25,2000,300,5,0.05,3.0,1.0,0.6666666666666666,0.6575342465753424,0.7868852459016393,0.7164179104477612,0.7347664707701824,0.209709689213208
2025-11-13T16:49:27.734727+00:00,2025-05-25,2000,300,5,0.05,5.0,1.0,0.6754385964912281,0.6764705882352942,0.7540983606557377,0.7131782945736435,0.7295081967213115,0.2118518429595087
2025-11-13T16:49:35.932313+00:00,2025-05-25,2000,300,5,0.05,8.0,1.0,0.6842105263157895,0.676056338028169,0.7868852459016393,0.7272727272727273,0.7295081967213115,0.2124491474460563
2025-11-13T16:49:55.232218+00:00,2025-05-25,2000,300,8,0.03,3.0,1.0,0.6140350877192983,0.639344262295082,0.639344262295082,0.639344262295082,0.6982678626662543,0.2164681646440071
2025-11-13T16:50:11.669733+00:00,2025-05-25,2000,300,8,0.03,5.0,1.0,0.6052631578947368,0.6333333333333333,0.6229508196721312,0.628099173553719,0.6973399319517476,0.2188349471637204
2025-11-13T16:50:27.074315+00:00,2025-05-25,2000,300,8,0.03,8.0,1.0,0.6228070175438597,0.6551724137931034,0.6229508196721312,0.6386554621848739,0.7063099288586453,0.2178824620510556
2025-11-13T16:50:50.173555+00:00,2025-05-25,2000,300,8,0.04,3.0,1.0,0.6666666666666666,0.6666666666666666,0.7540983606557377,0.7076923076923077,0.7131147540983607,0.2141067089303282
2025-11-13T16:51:02.836098+00:00,2025-05-25,2000,300,8,0.04,5.0,1.0,0.6578947368421053,0.6774193548387096,0.6885245901639344,0.6829268292682927,0.7060006186204763,0.2179019207968812
2025-11-13T16:51:15.815067+00:00,2025-05-25,2000,300,8,0.04,8.0,1.0,0.6140350877192983,0.6440677966101694,0.6229508196721312,0.6333333333333333,0.7140426848128674,0.2171796018213324
2025-11-13T16:51:28.367936+00:00,2025-05-25,2000,300,8,0.05,3.0,1.0,0.6491228070175439,0.6842105263157895,0.639344262295082,0.6610169491525424,0.7186823383854005,0.2158572201171055
2025-11-13T16:51:40.898437+00:00,2025-05-25,2000,300,8,0.05,5.0,1.0,0.6140350877192983,0.6440677966101694,0.6229508196721312,0.6333333333333333,0.7162078564800495,0.2191164132516999
2025-11-13T16:51:59.300602+00:00,2025-05-25,2000,300,8,0.05,8.0,1.0,0.5877192982456141,0.609375,0.639344262295082,0.624,0.6948654500463964,0.2197127549619382
2025-11-13T16:52:20.608401+00:00,2025-05-25,2000,300,11,0.03,3.0,1.0,0.631578947368421,0.6507936507936508,0.6721311475409836,0.6612903225806451,0.6818744200433033,0.2245478178458595
2025-11-13T16:52:41.621929+00:00,2025-05-25,2000,300,11,0.03,5.0,1.0,0.631578947368421,0.6666666666666666,0.6229508196721312,0.6440677966101694,0.6880606248066811,0.2227140792034309
2025-11-13T16:53:02.894472+00:00,2025-05-25,2000,300,11,0.03,8.0,1.0,0.6491228070175439,0.6779661016949152,0.6557377049180327,0.6666666666666666,0.6772347664707701,0.2217784155514983
2025-11-13T16:53:23.067144+00:00,2025-05-25,2000,300,11,0.04,3.0,1.0,0.6228070175438597,0.640625,0.6721311475409836,0.656,0.6753789050417569,0.2247720801775768
2025-11-13T16:53:53.937214+00:00,2025-05-25,2000,300,11,0.04,5.0,1.0,0.5877192982456141,0.6206896551724138,0.5901639344262295,0.6050420168067226,0.6868233838540057,0.2230757993288276
2025-11-13T16:54:15.005958+00:00,2025-05-25,2000,300,11,0.04,8.0,1.0,0.6403508771929824,0.6666666666666666,0.6557377049180327,0.6611570247933884,0.712186823383854,0.2190607496129369
2025-11-13T16:54:36.139872+00:00,2025-05-25,2000,300,11,0.05,3.0,1.0,0.6228070175438597,0.640625,0.6721311475409836,0.656,0.6877513145685122,0.2221748714111772
2025-11-13T16:54:59.048867+00:00,2025-05-25,2000,300,11,0.05,5.0,1.0,0.631578947368421,0.6507936507936508,0.6721311475409836,0.6612903225806451,0.6753789050417569,0.2258614311274324
2025-11-13T16:55:25.559623+00:00,2025-05-25,2000,300,11,0.05,8.0,1.0,0.6052631578947368,0.625,0.6557377049180327,0.64,0.677853386947108,0.2217922424432376
2025-11-13T16:56:11.871333+00:00,2025-05-25,2000,300,13,0.03,3.0,1.0,0.5877192982456141,0.6060606060606061,0.6557377049180327,0.6299212598425197,0.6314568512217754,0.2318427297919187
2025-11-13T16:57:03.727734+00:00,2025-05-25,2000,300,13,0.03,5.0,1.0,0.6140350877192983,0.6307692307692307,0.6721311475409836,0.6507936507936508,0.6729044231364059,0.2244051667271465
2025-11-13T16:57:51.896355+00:00,2025-05-25,2000,300,13,0.03,8.0,1.0,0.6228070175438597,0.640625,0.6721311475409836,0.656,0.7066192390968141,0.2183855517242628
2025-11-13T16:58:37.329809+00:00,2025-05-25,2000,300,13,0.04,3.0,1.0,0.6140350877192983,0.6307692307692307,0.6721311475409836,0.6507936507936508,0.6741416640890814,0.2260834287675047
2025-11-13T16:59:19.611503+00:00,2025-05-25,2000,300,13,0.04,5.0,1.0,0.6403508771929824,0.6515151515151515,0.7049180327868853,0.6771653543307087,0.6831116609959791,0.2250893163482037
2025-11-13T17:00:05.112283+00:00,2025-05-25,2000,300,13,0.04,8.0,1.0,0.631578947368421,0.6461538461538462,0.6885245901639344,0.6666666666666666,0.68836993504485,0.2234784547814096
2025-11-13T17:00:52.686860+00:00,2025-05-25,2000,300,13,0.05,3.0,1.0,0.6666666666666666,0.6666666666666666,0.7540983606557377,0.7076923076923077,0.6821837302814724,0.2251839089952298
2025-11-13T17:01:36.613247+00:00,2025-05-25,2000,300,13,0.05,5.0,1.0,0.6052631578947368,0.6142857142857143,0.7049180327868853,0.6564885496183206,0.6880606248066811,0.2238210146765513
2025-11-13T17:02:22.153148+00:00,2025-05-25,2000,300,13,0.05,8.0,1.0,0.631578947368421,0.6507936507936508,0.6721311475409836,0.6612903225806451,0.6673368388493658,0.2237202853420571
2025-11-15T20:01:02.498216+00:00,2025-06-09,500,100,5,0.03,3.0,1.0,0.7176470588235294,0.7209302325581395,0.7209302325581395,0.7209302325581395,0.7724252491694352,0.2024540400336584
2025-11-15T20:01:09.721387+00:00,2025-06-09,500,100,5,0.03,5.0,1.0,0.7411764705882353,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7990033222591362,0.1978694892062507
2025-11-15T20:01:17.331790+00:00,2025-06-09,500,100,5,0.03,8.0,1.0,0.7411764705882353,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.8039867109634551,0.1966298698224003
2025-11-15T20:01:24.393064+00:00,2025-06-09,500,100,5,0.04,3.0,1.0,0.6705882352941176,0.6829268292682927,0.6511627906976745,0.6666666666666666,0.7768549280177187,0.1975892329513083
2025-11-15T20:01:30.145580+00:00,2025-06-09,500,100,5,0.04,5.0,1.0,0.7176470588235294,0.7021276595744681,0.7674418604651163,0.7333333333333333,0.7978959025470653,0.1974391460899653
2025-11-15T20:01:35.012699+00:00,2025-06-09,500,100,5,0.04,8.0,1.0,0.7176470588235294,0.7209302325581395,0.7209302325581395,0.7209302325581395,0.7740863787375415,0.2001068479053505
2025-11-15T20:01:41.527808+00:00,2025-06-09,500,100,5,0.05,3.0,1.0,0.6941176470588235,0.7297297297297297,0.627906976744186,0.675,0.7990033222591362,0.1951243466919361
2025-11-15T20:01:47.528958+00:00,2025-06-09,500,100,5,0.05,5.0,1.0,0.6941176470588235,0.7428571428571429,0.6046511627906976,0.6666666666666666,0.7956810631229235,0.1919147149164849
2025-11-15T20:01:53.968940+00:00,2025-06-09,500,100,5,0.05,8.0,1.0,0.7058823529411765,0.7142857142857143,0.6976744186046512,0.7058823529411765,0.7868217054263567,0.1968305129959341
2025-11-15T20:02:00.008570+00:00,2025-06-09,500,100,8,0.03,3.0,1.0,0.6823529411764706,0.7105263157894737,0.627906976744186,0.6666666666666666,0.7585825027685492,0.2021173176039975
2025-11-15T20:02:07.949157+00:00,2025-06-09,500,100,8,0.03,5.0,1.0,0.7176470588235294,0.7435897435897436,0.6744186046511628,0.7073170731707317,0.7718715393133998,0.1996203395491424
2025-11-15T20:02:15.572070+00:00,2025-06-09,500,100,8,0.03,8.0,1.0,0.7411764705882353,0.7333333333333333,0.7674418604651163,0.75,0.7707641196013288,0.2009396442576298
2025-11-15T20:02:21.395413+00:00,2025-06-09,500,100,8,0.04,3.0,1.0,0.6705882352941176,0.6829268292682927,0.6511627906976745,0.6666666666666666,0.7729789590254706,0.1999964823517723
2025-11-15T20:02:27.801739+00:00,2025-06-09,500,100,8,0.04,5.0,1.0,0.7529411764705882,0.75,0.7674418604651163,0.7586206896551724,0.7823920265780732,0.1971986843648676
2025-11-15T20:02:37.227533+00:00,2025-06-09,500,100,8,0.04,8.0,1.0,0.7058823529411765,0.6956521739130435,0.7441860465116279,0.7191011235955056,0.7652270210409746,0.1996288982743695
2025-11-15T20:02:42.165735+00:00,2025-06-09,500,100,8,0.05,3.0,1.0,0.7411764705882353,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7790697674418604,0.1991335838427727
2025-11-15T20:02:46.082891+00:00,2025-06-09,500,100,8,0.05,5.0,1.0,0.7529411764705882,0.7291666666666666,0.813953488372093,0.7692307692307693,0.7956810631229235,0.1954129178862466
2025-11-15T20:02:52.712669+00:00,2025-06-09,500,100,8,0.05,8.0,1.0,0.6941176470588235,0.717948717948718,0.6511627906976745,0.6829268292682927,0.7707641196013287,0.1987496785334206
2025-11-15T20:03:04.103566+00:00,2025-06-09,500,100,11,0.03,3.0,1.0,0.7058823529411765,0.6875,0.7674418604651163,0.7252747252747253,0.7679955703211516,0.199167782304076
2025-11-15T20:03:14.196921+00:00,2025-06-09,500,100,11,0.03,5.0,1.0,0.7058823529411765,0.68,0.7906976744186046,0.7311827956989247,0.7685492801771872,0.2008174075381514
2025-11-15T20:03:30.279407+00:00,2025-06-09,500,100,11,0.03,8.0,1.0,0.7058823529411765,0.6666666666666666,0.8372093023255814,0.7422680412371134,0.7652270210409744,0.2029344546379203
2025-11-15T20:03:36.735689+00:00,2025-06-09,500,100,11,0.04,3.0,1.0,0.6941176470588235,0.6666666666666666,0.7906976744186046,0.723404255319149,0.76578073089701,0.2034288681458937
2025-11-15T20:03:45.136358+00:00,2025-06-09,500,100,11,0.04,5.0,1.0,0.7529411764705882,0.75,0.7674418604651163,0.7586206896551724,0.7713178294573643,0.2007994530503525
2025-11-15T20:03:52.100198+00:00,2025-06-09,500,100,11,0.04,8.0,1.0,0.6941176470588235,0.7073170731707317,0.6744186046511628,0.6904761904761905,0.7713178294573643,0.2033113042478224
2025-11-15T20:03:59.090623+00:00,2025-06-09,500,100,11,0.05,3.0,1.0,0.7176470588235294,0.7021276595744681,0.7674418604651163,0.7333333333333333,0.7619047619047619,0.2042387235283153
2025-11-15T20:04:05.363315+00:00,2025-06-09,500,100,11,0.05,5.0,1.0,0.7058823529411765,0.68,0.7906976744186046,0.7311827956989247,0.753045404208195,0.2029684524448507
2025-11-15T20:04:12.069935+00:00,2025-06-09,500,100,11,0.05,8.0,1.0,0.7058823529411765,0.725,0.6744186046511628,0.6987951807228916,0.760797342192691,0.2024625133425492
2025-11-15T20:04:34.468974+00:00,2025-06-09,500,100,13,0.03,3.0,1.0,0.6705882352941176,0.6363636363636364,0.813953488372093,0.7142857142857143,0.7630121816168328,0.2062269206613785
2025-11-15T20:04:59.764779+00:00,2025-06-09,500,100,13,0.03,5.0,1.0,0.6941176470588235,0.660377358490566,0.813953488372093,0.7291666666666666,0.7441860465116279,0.2062164497982782
2025-11-15T20:05:19.769073+00:00,2025-06-09,500,100,13,0.03,8.0,1.0,0.6823529411764706,0.6666666666666666,0.7441860465116279,0.7032967032967034,0.7535991140642303,0.2023967253566327
2025-11-15T20:05:34.738040+00:00,2025-06-09,500,100,13,0.04,3.0,1.0,0.7294117647058823,0.717391304347826,0.7674418604651163,0.7415730337078652,0.7635658914728682,0.2047771539349967
2025-11-15T20:05:52.826504+00:00,2025-06-09,500,100,13,0.04,5.0,1.0,0.7058823529411765,0.6875,0.7674418604651163,0.7252747252747253,0.7497231450719822,0.2047603444146575
2025-11-15T20:06:14.222003+00:00,2025-06-09,500,100,13,0.04,8.0,1.0,0.6941176470588235,0.6666666666666666,0.7906976744186046,0.723404255319149,0.756921373200443,0.2020032003684221
2025-11-15T20:06:28.088933+00:00,2025-06-09,500,100,13,0.05,3.0,1.0,0.7294117647058823,0.717391304347826,0.7674418604651163,0.7415730337078652,0.7574750830564785,0.2034731521186801
2025-11-15T20:06:43.519710+00:00,2025-06-09,500,100,13,0.05,5.0,1.0,0.6352941176470588,0.6363636363636364,0.6511627906976745,0.6436781609195402,0.7325581395348838,0.2060681854603747
